meter_name,TIMESTAMP,TRENDFLAGS,STATUS,VALUE,TRENDFLAGS_TAG,STATUS_TAG
AAA069_AAA069_dba_kwh,1482555600013,0,0,118407.796875,{ },{ok}
AAA069_AAA069_dba_kwh,1482557400016,0,0,118411.8984375,{ },{ok}
AAA069_AAA069_dba_kwh,1482559200003,0,0,118417.203125,{ },{ok}
AAA069_AAA069_dba_kwh,1482561000002,0,0,118421.3984375,{ },{ok}
AAA069_AAA069_dba_kwh,1482562800007,0,0,118426.6015625,{ },{ok}
AAA069_AAA069_dba_kwh,1482564600014,0,0,118430.8984375,{ },{ok}
AAA069_AAA069_dba_kwh,1482566400012,0,0,118436.203125,{ },{ok}
AAA069_AAA069_dba_kwh,1482568200003,0,0,118440.5,{ },{ok}
AAA069_AAA069_dba_kwh,1482570000005,0,0,118446.0,{ },{ok}
AAA069_AAA069_dba_kwh,1482571800003,0,0,118450.296875,{ },{ok}
AAA069_AAA069_dba_kwh,1482573600015,0,0,118455.5,{ },{ok}
AAA069_AAA069_dba_kwh,1482575400004,0,0,118460.796875,{ },{ok}
AAA069_AAA069_dba_kwh,1482577200014,0,0,118464.703125,{ },{ok}
AAA069_AAA069_dba_kwh,1482579000018,0,0,118469.8984375,{ },{ok}
AAA069_AAA069_dba_kwh,1482580800016,0,0,118475.1015625,{ },{ok}
AAA069_AAA069_dba_kwh,1482582600006,0,0,118479.1015625,{ },{ok}
AAA069_AAA069_dba_kwh,1482584400004,0,0,118484.3984375,{ },{ok}
AAA069_AAA069_dba_kwh,1482586200012,0,0,118489.703125,{ },{ok}
AAA069_AAA069_dba_kwh,1482588000010,0,0,118493.6015625,{ },{ok}
AAA069_AAA069_dba_kwh,1482589800018,0,0,118498.703125,{ },{ok}
AAA069_AAA069_dba_kwh,1482591600019,0,0,118503.703125,{ },{ok}
AAA069_AAA069_dba_kwh,1482593400015,0,0,118507.5,{ },{ok}
AAA069_AAA069_dba_kwh,1482595200013,0,0,118512.796875,{ },{ok}
AAA069_AAA069_dba_kwh,1482597000002,0,0,118518.1015625,{ },{ok}
AAA069_AAA069_dba_kwh,1482598800012,0,0,118522.203125,{ },{ok}
AAA069_AAA069_dba_kwh,1482600600008,0,0,118527.6015625,{ },{ok}
AAA069_AAA069_dba_kwh,1482602400016,0,0,118533.0,{ },{ok}
AAA069_AAA069_dba_kwh,1482604200016,0,0,118537.0,{ },{ok}
AAA069_AAA069_dba_kwh,1482606000009,0,0,118542.3984375,{ },{ok}
AAA069_AAA069_dba_kwh,1482607800006,0,0,118547.703125,{ },{ok}
AAA069_AAA069_dba_kwh,1482609600018,0,0,118551.703125,{ },{ok}
AAA069_AAA069_dba_kwh,1482611400005,0,0,118557.1015625,{ },{ok}
AAA069_AAA069_dba_kwh,1482613200016,0,0,118562.5,{ },{ok}
AAA069_AAA069_dba_kwh,1482615000006,0,0,118566.5,{ },{ok}
AAA069_AAA069_dba_kwh,1482616800009,0,0,118571.796875,{ },{ok}
AAA069_AAA069_dba_kwh,1482618600005,0,0,118576.3984375,{ },{ok}
AAA069_AAA069_dba_kwh,1482620400017,0,0,118581.203125,{ },{ok}
AAA069_AAA069_dba_kwh,1482622200008,0,0,118586.1015625,{ },{ok}
AAA069_AAA069_dba_kwh,1482624000013,0,0,118590.703125,{ },{ok}
AAA069_AAA069_dba_kwh,1482625800010,0,0,118595.703125,{ },{ok}
AAA069_AAA069_dba_kwh,1482627600004,0,0,118600.0,{ },{ok}
AAA069_AAA069_dba_kwh,1482629400001,0,0,118605.203125,{ },{ok}
AAA069_AAA069_dba_kwh,1482631200005,0,0,118609.203125,{ },{ok}
AAA069_AAA069_dba_kwh,1482633000007,0,0,118614.5,{ },{ok}
AAA069_AAA069_dba_kwh,1482634800008,0,0,118618.5,{ },{ok}
AAA069_AAA069_dba_kwh,1482636600001,0,0,118623.703125,{ },{ok}
AAA069_AAA069_dba_kwh,1482638400005,0,0,118628.1015625,{ },{ok}
AAA069_AAA069_dba_kwh,1482640200020,0,0,118632.8984375,{ },{ok}
AAA069_AAA069_dba_kwh,1482642000004,0,0,118638.1015625,{ },{ok}
AAA069_AAA069_dba_kwh,1482643800020,0,0,118642.0,{ },{ok}
AAA069_AAA069_dba_kwh,1482645600014,0,0,118647.296875,{ },{ok}
AAA069_AAA069_dba_kwh,1482647400011,0,0,118651.203125,{ },{ok}
AAA069_AAA069_dba_kwh,1482649200010,0,0,118656.296875,{ },{ok}
AAA069_AAA069_dba_kwh,1482651000011,0,0,118661.6015625,{ },{ok}
AAA069_AAA069_dba_kwh,1482652800019,0,0,118665.5,{ },{ok}
AAA069_AAA069_dba_kwh,1482654600019,0,0,118670.703125,{ },{ok}
AAA069_AAA069_dba_kwh,1482656400018,0,0,118675.8984375,{ },{ok}
AAA069_AAA069_dba_kwh,1482658200022,0,0,118681.0,{ },{ok}
AAA069_AAA069_dba_kwh,1482660000013,0,0,118686.0,{ },{ok}
AAA069_AAA069_dba_kwh,1482661800006,0,0,118691.0,{ },{ok}
AAA069_AAA069_dba_kwh,1482663600019,0,0,118696.0,{ },{ok}
AAA069_AAA069_dba_kwh,1482665400008,0,0,118701.1015625,{ },{ok}
AAA069_AAA069_dba_kwh,1482667200015,0,0,118706.1015625,{ },{ok}
AAA069_AAA069_dba_kwh,1482669000020,0,0,118711.1015625,{ },{ok}
AAA069_AAA069_dba_kwh,1482670800017,0,0,118716.1015625,{ },{ok}
AAA069_AAA069_dba_kwh,1482672600015,0,0,118721.1015625,{ },{ok}
AAA069_AAA069_dba_kwh,1482674400020,0,0,118726.203125,{ },{ok}
AAA069_AAA069_dba_kwh,1482676200019,0,0,118731.203125,{ },{ok}
AAA069_AAA069_dba_kwh,1482678000009,0,0,118736.203125,{ },{ok}
AAA069_AAA069_dba_kwh,1482679800012,0,0,118741.1015625,{ },{ok}
AAA069_AAA069_dba_kwh,1482681600007,0,0,118746.296875,{ },{ok}
AAA069_AAA069_dba_kwh,1482683400020,0,0,118751.5,{ },{ok}
AAA069_AAA069_dba_kwh,1482685200014,0,0,118756.703125,{ },{ok}
AAA069_AAA069_dba_kwh,1482687000016,0,0,118762.0,{ },{ok}
AAA069_AAA069_dba_kwh,1482688800001,0,0,118767.203125,{ },{ok}
AAA069_AAA069_dba_kwh,1482690600019,0,0,118772.3984375,{ },{ok}
AAA069_AAA069_dba_kwh,1482692400020,0,0,118776.296875,{ },{ok}
AAA069_AAA069_dba_kwh,1482694200005,0,0,118781.5,{ },{ok}
AAA069_AAA069_dba_kwh,1482696000011,0,0,118785.6015625,{ },{ok}
AAA069_AAA069_dba_kwh,1482697800021,0,0,118790.6015625,{ },{ok}
AAA069_AAA069_dba_kwh,1482699600002,0,0,118795.796875,{ },{ok}
AAA069_AAA069_dba_kwh,1482701400005,0,0,118800.0,{ },{ok}
AAA069_AAA069_dba_kwh,1482703200016,0,0,118805.296875,{ },{ok}
AAA069_AAA069_dba_kwh,1482705000005,0,0,118810.203125,{ },{ok}
AAA069_AAA069_dba_kwh,1482706800023,0,0,118814.3984375,{ },{ok}
AAA069_AAA069_dba_kwh,1482708600010,0,0,118819.6015625,{ },{ok}
AAA069_AAA069_dba_kwh,1482710400012,0,0,118823.703125,{ },{ok}
AAA069_AAA069_dba_kwh,1482712200010,0,0,118828.8984375,{ },{ok}
AAA069_AAA069_dba_kwh,1482714000007,0,0,118833.296875,{ },{ok}
AAA069_AAA069_dba_kwh,1482715800018,0,0,118838.6015625,{ },{ok}
AAA069_AAA069_dba_kwh,1482717600015,0,0,118843.0,{ },{ok}
AAA069_AAA069_dba_kwh,1482719400006,0,0,118848.203125,{ },{ok}
AAA069_AAA069_dba_kwh,1482721200006,0,0,118853.3984375,{ },{ok}
AAA069_AAA069_dba_kwh,1482723000011,0,0,118857.796875,{ },{ok}
AAA069_AAA069_dba_kwh,1482724800019,0,0,118863.296875,{ },{ok}
AAA069_AAA069_dba_kwh,1482726600003,0,0,118867.5,{ },{ok}
AAA069_AAA069_dba_kwh,1482728400005,0,0,118872.8984375,{ },{ok}
AAA069_AAA069_dba_kwh,1482730200006,0,0,118877.1015625,{ },{ok}
AAA069_AAA069_dba_kwh,1482732000006,0,0,118882.5,{ },{ok}
AAA069_AAA069_dba_kwh,1482733800013,0,0,118886.796875,{ },{ok}
AAA069_AAA069_dba_kwh,1482735600012,0,0,118892.203125,{ },{ok}
AAA069_AAA069_dba_kwh,1482737400003,0,0,118897.5,{ },{ok}
AAA069_AAA069_dba_kwh,1482739200005,0,0,118902.8984375,{ },{ok}
AAA069_AAA069_dba_kwh,1482741000008,0,0,118908.203125,{ },{ok}
AAA069_AAA069_dba_kwh,1482742800004,0,0,118912.3984375,{ },{ok}
AAA069_AAA069_dba_kwh,1482744600001,0,0,118917.6015625,{ },{ok}
AAA069_AAA069_dba_kwh,1482746400009,0,0,118922.703125,{ },{ok}
AAA069_AAA069_dba_kwh,1482748200016,0,0,118926.796875,{ },{ok}
AAA069_AAA069_dba_kwh,1482750000017,0,0,118931.8984375,{ },{ok}
AAA069_AAA069_dba_kwh,1482751800017,0,0,118937.0,{ },{ok}
AAA069_AAA069_dba_kwh,1482753600014,0,0,118942.1015625,{ },{ok}
AAA069_AAA069_dba_kwh,1482755400018,0,0,118946.296875,{ },{ok}
AAA069_AAA069_dba_kwh,1482757200003,0,0,118951.296875,{ },{ok}
AAA069_AAA069_dba_kwh,1482759000011,0,0,118956.3984375,{ },{ok}
AAA069_AAA069_dba_kwh,1482760800015,0,0,118961.5,{ },{ok}
AAA069_AAA069_dba_kwh,1482762600020,0,0,118966.5,{ },{ok}
AAA069_AAA069_dba_kwh,1482764400005,0,0,118971.6015625,{ },{ok}
AAA069_AAA069_dba_kwh,1482766200019,0,0,118976.203125,{ },{ok}
AAA069_AAA069_dba_kwh,1482768000007,0,0,118981.1015625,{ },{ok}
AAA069_AAA069_dba_kwh,1482769800018,0,0,118986.6015625,{ },{ok}
AAA069_AAA069_dba_kwh,1482771600011,0,0,118992.1015625,{ },{ok}
AAA069_AAA069_dba_kwh,1482773400011,0,0,118996.6015625,{ },{ok}
AAA069_AAA069_dba_kwh,1482775200017,0,0,119002.0,{ },{ok}
AAA069_AAA069_dba_kwh,1482777000019,0,0,119007.3984375,{ },{ok}
AAA069_AAA069_dba_kwh,1482778800017,0,0,119011.8984375,{ },{ok}
AAA069_AAA069_dba_kwh,1482780600007,0,0,119017.3984375,{ },{ok}
AAA069_AAA069_dba_kwh,1482782400012,0,0,119022.5,{ },{ok}
AAA069_AAA069_dba_kwh,1482784200003,0,0,119027.1015625,{ },{ok}
AAA069_AAA069_dba_kwh,1482786000010,0,0,119032.5,{ },{ok}
AAA069_AAA069_dba_kwh,1482787800022,0,0,119036.796875,{ },{ok}
AAA069_AAA069_dba_kwh,1482789600008,0,0,119042.1015625,{ },{ok}
AAA069_AAA069_dba_kwh,1482791400013,0,0,119046.5,{ },{ok}
AAA069_AAA069_dba_kwh,1482793200007,0,0,119051.796875,{ },{ok}
AAA069_AAA069_dba_kwh,1482795000018,0,0,119056.0,{ },{ok}
AAA069_AAA069_dba_kwh,1482796800006,0,0,119061.296875,{ },{ok}
AAA069_AAA069_dba_kwh,1482798600014,0,0,119066.0,{ },{ok}
AAA069_AAA069_dba_kwh,1482800400020,0,0,119070.8984375,{ },{ok}
AAA069_AAA069_dba_kwh,1482802200018,0,0,119075.6015625,{ },{ok}
AAA069_AAA069_dba_kwh,1482804000424,0,0,119080.6015625,{ },{ok}
AAA069_AAA069_dba_kwh,1482805800019,0,0,119085.1015625,{ },{ok}
AAA069_AAA069_dba_kwh,1482807600016,0,0,119090.703125,{ },{ok}
AAA069_AAA069_dba_kwh,1482809400009,0,0,119095.0,{ },{ok}
AAA069_AAA069_dba_kwh,1482811200012,0,0,119099.8984375,{ },{ok}
AAA069_AAA069_dba_kwh,1482813000007,0,0,119104.703125,{ },{ok}
AAA069_AAA069_dba_kwh,1482814800011,0,0,119108.703125,{ },{ok}
AAA069_AAA069_dba_kwh,1482816600017,0,0,119113.8984375,{ },{ok}
AAA069_AAA069_dba_kwh,1482818400018,0,0,119117.796875,{ },{ok}
AAA069_AAA069_dba_kwh,1482820200020,0,0,119122.703125,{ },{ok}
AAA069_AAA069_dba_kwh,1482822000003,0,0,119127.1015625,{ },{ok}
AAA069_AAA069_dba_kwh,1482823800014,0,0,119131.1015625,{ },{ok}
AAA069_AAA069_dba_kwh,1482825600003,0,0,119136.3984375,{ },{ok}
AAA069_AAA069_dba_kwh,1482827400006,0,0,119140.5,{ },{ok}
AAA069_AAA069_dba_kwh,1482829200018,0,0,119145.703125,{ },{ok}
AAA069_AAA069_dba_kwh,1482831000001,0,0,119149.703125,{ },{ok}
AAA069_AAA069_dba_kwh,1482832800006,0,0,119153.6015625,{ },{ok}
AAA069_AAA069_dba_kwh,1482834600012,0,0,119158.796875,{ },{ok}
AAA069_AAA069_dba_kwh,1482836400016,0,0,119162.5,{ },{ok}
AAA069_AAA069_dba_kwh,1482838200013,0,0,119167.5,{ },{ok}
AAA069_AAA069_dba_kwh,1482840000006,0,0,119171.5,{ },{ok}
AAA069_AAA069_dba_kwh,1482841800010,0,0,119175.703125,{ },{ok}
AAA069_AAA069_dba_kwh,1482843600002,0,0,119180.5,{ },{ok}
AAA069_AAA069_dba_kwh,1482845400015,0,0,119184.6015625,{ },{ok}
AAA069_AAA069_dba_kwh,1482847200020,0,0,119189.796875,{ },{ok}
AAA069_AAA069_dba_kwh,1482849000005,0,0,119193.796875,{ },{ok}
AAA069_AAA069_dba_kwh,1482850800019,0,0,119199.0,{ },{ok}
AAA069_AAA069_dba_kwh,1482852600019,0,0,119203.0,{ },{ok}
AAA069_AAA069_dba_kwh,1482854400009,0,0,119207.6015625,{ },{ok}
AAA069_AAA069_dba_kwh,1482856200011,0,0,119212.5,{ },{ok}
AAA069_AAA069_dba_kwh,1482858000021,0,0,119216.3984375,{ },{ok}
AAA069_AAA069_dba_kwh,1482859800004,0,0,119221.8984375,{ },{ok}
AAA069_AAA069_dba_kwh,1482861600013,0,0,119226.0,{ },{ok}
AAA069_AAA069_dba_kwh,1482863400012,0,0,119230.3984375,{ },{ok}
AAA069_AAA069_dba_kwh,1482865200001,0,0,119235.0,{ },{ok}
AAA069_AAA069_dba_kwh,1482867000007,0,0,119238.703125,{ },{ok}
AAA069_AAA069_dba_kwh,1482868800004,0,0,119243.8984375,{ },{ok}
AAA069_AAA069_dba_kwh,1482870600018,0,0,119247.796875,{ },{ok}
AAA069_AAA069_dba_kwh,1482872400018,0,0,119252.6015625,{ },{ok}
AAA069_AAA069_dba_kwh,1482874200016,0,0,119257.0,{ },{ok}
AAA069_AAA069_dba_kwh,1482876000017,0,0,119260.8984375,{ },{ok}
AAA069_AAA069_dba_kwh,1482877800005,0,0,119266.1015625,{ },{ok}
AAA069_AAA069_dba_kwh,1482879600018,0,0,119269.796875,{ },{ok}
AAA069_AAA069_dba_kwh,1482881400008,0,0,119274.3984375,{ },{ok}
AAA069_AAA069_dba_kwh,1482883200009,0,0,119278.6015625,{ },{ok}
AAA069_AAA069_dba_kwh,1482885000006,0,0,119282.296875,{ },{ok}
AAA069_AAA069_dba_kwh,1482886800011,0,0,119287.0,{ },{ok}
AAA069_AAA069_dba_kwh,1482888600015,0,0,119291.0,{ },{ok}
AAA069_AAA069_dba_kwh,1482890400004,0,0,119294.703125,{ },{ok}
AAA069_AAA069_dba_kwh,1482892200014,0,0,119299.3984375,{ },{ok}
AAA069_AAA069_dba_kwh,1482894000014,0,0,119303.3984375,{ },{ok}
AAA069_AAA069_dba_kwh,1482895800019,0,0,119307.1015625,{ },{ok}
AAA069_AAA069_dba_kwh,1482897600018,0,0,119312.0,{ },{ok}
AAA069_AAA069_dba_kwh,1482899400007,0,0,119315.703125,{ },{ok}
AAA069_AAA069_dba_kwh,1482901200001,0,0,119319.703125,{ },{ok}
AAA069_AAA069_dba_kwh,1482903000007,0,0,119324.296875,{ },{ok}
AAA069_AAA069_dba_kwh,1482904800002,0,0,119328.0,{ },{ok}
AAA069_AAA069_dba_kwh,1482906600012,0,0,119332.3984375,{ },{ok}
AAA069_AAA069_dba_kwh,1482908400020,0,0,119336.703125,{ },{ok}
AAA069_AAA069_dba_kwh,1482910200001,0,0,119340.296875,{ },{ok}
AAA069_AAA069_dba_kwh,1482912000006,0,0,119345.3984375,{ },{ok}
AAA069_AAA069_dba_kwh,1482913800010,0,0,119349.296875,{ },{ok}
AAA069_AAA069_dba_kwh,1482915600008,0,0,119354.0,{ },{ok}
AAA069_AAA069_dba_kwh,1482917400005,0,0,119358.1015625,{ },{ok}
AAA069_AAA069_dba_kwh,1482919200003,0,0,119361.703125,{ },{ok}
AAA069_AAA069_dba_kwh,1482921000009,0,0,119366.703125,{ },{ok}
AAA069_AAA069_dba_kwh,1482922800012,0,0,119370.203125,{ },{ok}
AAA069_AAA069_dba_kwh,1482924600014,0,0,119375.0,{ },{ok}
AAA069_AAA069_dba_kwh,1482926400018,0,0,119378.796875,{ },{ok}
AAA069_AAA069_dba_kwh,1482928200010,0,0,119382.296875,{ },{ok}
AAA069_AAA069_dba_kwh,1482930000006,0,0,119387.1015625,{ },{ok}
AAA069_AAA069_dba_kwh,1482931800018,0,0,119390.6015625,{ },{ok}
AAA069_AAA069_dba_kwh,1482933600014,0,0,119395.3984375,{ },{ok}
AAA069_AAA069_dba_kwh,1482935400015,0,0,119399.296875,{ },{ok}
AAA069_AAA069_dba_kwh,1482937200015,0,0,119403.296875,{ },{ok}
AAA069_AAA069_dba_kwh,1482939000019,0,0,119408.0,{ },{ok}
AAA069_AAA069_dba_kwh,1482940800004,0,0,119411.8984375,{ },{ok}
AAA069_AAA069_dba_kwh,1482942600009,0,0,119417.1015625,{ },{ok}
AAA069_AAA069_dba_kwh,1482944400006,0,0,119421.0,{ },{ok}
AAA069_AAA069_dba_kwh,1482946200003,0,0,119425.5,{ },{ok}
AAA069_AAA069_dba_kwh,1482948000004,0,0,119430.203125,{ },{ok}
AAA069_AAA069_dba_kwh,1482949800015,0,0,119433.8984375,{ },{ok}
AAA069_AAA069_dba_kwh,1482951600020,0,0,119439.203125,{ },{ok}
AAA069_AAA069_dba_kwh,1482953400012,0,0,119443.1015625,{ },{ok}
AAA069_AAA069_dba_kwh,1482955200006,0,0,119447.203125,{ },{ok}
AAA069_AAA069_dba_kwh,1482957000011,0,0,119451.8984375,{ },{ok}
AAA069_AAA069_dba_kwh,1482958800002,0,0,119455.703125,{ },{ok}
AAA069_AAA069_dba_kwh,1482960600018,0,0,119460.1015625,{ },{ok}
AAA069_AAA069_dba_kwh,1482962400020,0,0,119464.796875,{ },{ok}
AAA069_AAA069_dba_kwh,1482964200009,0,0,119468.5,{ },{ok}
AAA069_AAA069_dba_kwh,1482966000020,0,0,119473.5,{ },{ok}
AAA069_AAA069_dba_kwh,1482967800011,0,0,119477.3984375,{ },{ok}
AAA069_AAA069_dba_kwh,1482969600019,0,0,119481.203125,{ },{ok}
AAA069_AAA069_dba_kwh,1482971400013,0,0,119486.0,{ },{ok}
AAA069_AAA069_dba_kwh,1482973200017,0,0,119489.796875,{ },{ok}
AAA069_AAA069_dba_kwh,1482975000007,0,0,119493.796875,{ },{ok}
AAA069_AAA069_dba_kwh,1482976800012,0,0,119498.3984375,{ },{ok}
AAA069_AAA069_dba_kwh,1482978600003,0,0,119502.1015625,{ },{ok}
AAA069_AAA069_dba_kwh,1482980400019,0,0,119506.5,{ },{ok}
AAA069_AAA069_dba_kwh,1482982200004,0,0,119510.796875,{ },{ok}
AAA069_AAA069_dba_kwh,1482984000003,0,0,119514.3984375,{ },{ok}
AAA069_AAA069_dba_kwh,1482985800008,0,0,119518.8984375,{ },{ok}
AAA069_AAA069_dba_kwh,1482987600014,0,0,119523.1015625,{ },{ok}
AAA069_AAA069_dba_kwh,1482989400010,0,0,119526.703125,{ },{ok}
AAA069_AAA069_dba_kwh,1482991200017,0,0,119531.1015625,{ },{ok}
AAA069_AAA069_dba_kwh,1482993000013,0,0,119535.3984375,{ },{ok}
AAA069_AAA069_dba_kwh,1482994800010,0,0,119539.0,{ },{ok}
AAA069_AAA069_dba_kwh,1482996600019,0,0,119544.203125,{ },{ok}
AAA069_AAA069_dba_kwh,1482998400012,0,0,119548.1015625,{ },{ok}
AAA069_AAA069_dba_kwh,1483000200014,0,0,119552.703125,{ },{ok}
AAA069_AAA069_dba_kwh,1483002000001,0,0,119557.1015625,{ },{ok}
AAA069_AAA069_dba_kwh,1483003800009,0,0,119560.796875,{ },{ok}
AAA069_AAA069_dba_kwh,1483005600017,0,0,119565.703125,{ },{ok}
AAA069_AAA069_dba_kwh,1483007400012,0,0,119569.3984375,{ },{ok}
AAA069_AAA069_dba_kwh,1483009200020,0,0,119573.796875,{ },{ok}
AAA069_AAA069_dba_kwh,1483011000002,0,0,119578.0,{ },{ok}
AAA069_AAA069_dba_kwh,1483012800012,0,0,119581.703125,{ },{ok}
AAA069_AAA069_dba_kwh,1483014600013,0,0,119586.796875,{ },{ok}
AAA069_AAA069_dba_kwh,1483016400018,0,0,119590.703125,{ },{ok}
AAA069_AAA069_dba_kwh,1483018200014,0,0,119595.8984375,{ },{ok}
AAA069_AAA069_dba_kwh,1483020000005,0,0,119600.0,{ },{ok}
AAA069_AAA069_dba_kwh,1483021800004,0,0,119604.1015625,{ },{ok}
AAA069_AAA069_dba_kwh,1483023600013,0,0,119609.296875,{ },{ok}
AAA069_AAA069_dba_kwh,1483025400007,0,0,119613.203125,{ },{ok}
AAA069_AAA069_dba_kwh,1483027200020,0,0,119618.6015625,{ },{ok}
AAA069_AAA069_dba_kwh,1483029000006,0,0,119622.8984375,{ },{ok}
AAA069_AAA069_dba_kwh,1483030800016,0,0,119627.0,{ },{ok}
AAA069_AAA069_dba_kwh,1483032600019,0,0,119632.296875,{ },{ok}
AAA069_AAA069_dba_kwh,1483034400001,0,0,119636.296875,{ },{ok}
AAA069_AAA069_dba_kwh,1483036200007,0,0,119641.3984375,{ },{ok}
AAA069_AAA069_dba_kwh,1483038000020,0,0,119645.6015625,{ },{ok}
AAA069_AAA069_dba_kwh,1483039800017,0,0,119649.796875,{ },{ok}
AAA069_AAA069_dba_kwh,1483041600004,0,0,119654.796875,{ },{ok}
AAA069_AAA069_dba_kwh,1483043400011,0,0,119658.6015625,{ },{ok}
AAA069_AAA069_dba_kwh,1483045200017,0,0,119663.796875,{ },{ok}
AAA069_AAA069_dba_kwh,1483047000005,0,0,119667.796875,{ },{ok}
AAA069_AAA069_dba_kwh,1483048800017,0,0,119672.203125,{ },{ok}
AAA069_AAA069_dba_kwh,1483050600001,0,0,119676.703125,{ },{ok}
AAA069_AAA069_dba_kwh,1483052400008,0,0,119680.5,{ },{ok}
AAA069_AAA069_dba_kwh,1483054200017,0,0,119684.8984375,{ },{ok}
AAA069_AAA069_dba_kwh,1483056000004,0,0,119689.203125,{ },{ok}
AAA069_AAA069_dba_kwh,1483057800010,0,0,119692.8984375,{ },{ok}
AAA069_AAA069_dba_kwh,1483059600009,0,0,119697.203125,{ },{ok}
AAA069_AAA069_dba_kwh,1483061400009,0,0,119701.5,{ },{ok}
AAA069_AAA069_dba_kwh,1483063200003,0,0,119705.296875,{ },{ok}
AAA069_AAA069_dba_kwh,1483065000016,0,0,119709.703125,{ },{ok}
AAA069_AAA069_dba_kwh,1483066800009,0,0,119714.1015625,{ },{ok}
AAA069_AAA069_dba_kwh,1483068600009,0,0,119717.703125,{ },{ok}
AAA069_AAA069_dba_kwh,1483070400019,0,0,119721.796875,{ },{ok}
AAA069_AAA069_dba_kwh,1483072200018,0,0,119726.0,{ },{ok}
AAA069_AAA069_dba_kwh,1483074000013,0,0,119729.6015625,{ },{ok}
AAA069_AAA069_dba_kwh,1483075800008,0,0,119733.5,{ },{ok}
AAA069_AAA069_dba_kwh,1483077600001,0,0,119737.703125,{ },{ok}
AAA069_AAA069_dba_kwh,1483079400008,0,0,119741.296875,{ },{ok}
AAA069_AAA069_dba_kwh,1483081200007,0,0,119745.203125,{ },{ok}
AAA069_AAA069_dba_kwh,1483083000012,0,0,119749.5,{ },{ok}
AAA069_AAA069_dba_kwh,1483084800011,0,0,119753.296875,{ },{ok}
AAA069_AAA069_dba_kwh,1483086600008,0,0,119757.6015625,{ },{ok}
AAA069_AAA069_dba_kwh,1483088400008,0,0,119762.1015625,{ },{ok}
AAA069_AAA069_dba_kwh,1483090200024,0,0,119765.796875,{ },{ok}
AAA069_AAA069_dba_kwh,1483092000015,0,0,119770.0,{ },{ok}
AAA069_AAA069_dba_kwh,1483093800017,0,0,119774.3984375,{ },{ok}
AAA069_AAA069_dba_kwh,1483095600006,0,0,119778.1015625,{ },{ok}
AAA069_AAA069_dba_kwh,1483097400004,0,0,119783.203125,{ },{ok}
AAA069_AAA069_dba_kwh,1483099200001,0,0,119786.796875,{ },{ok}
AAA069_AAA069_dba_kwh,1483101000015,0,0,119791.6015625,{ },{ok}
AAA069_AAA069_dba_kwh,1483102800008,0,0,119795.6015625,{ },{ok}
AAA069_AAA069_dba_kwh,1483104600005,0,0,119799.703125,{ },{ok}
AAA069_AAA069_dba_kwh,1483106400013,0,0,119804.6015625,{ },{ok}
AAA069_AAA069_dba_kwh,1483108200020,0,0,119808.796875,{ },{ok}
AAA069_AAA069_dba_kwh,1483110000008,0,0,119813.8984375,{ },{ok}
AAA069_AAA069_dba_kwh,1483111800004,0,0,119818.203125,{ },{ok}
AAA069_AAA069_dba_kwh,1483113600003,0,0,119823.0,{ },{ok}
AAA069_AAA069_dba_kwh,1483115400020,0,0,119827.5,{ },{ok}
AAA069_AAA069_dba_kwh,1483117200006,0,0,119832.203125,{ },{ok}
AAA069_AAA069_dba_kwh,1483119000015,0,0,119836.296875,{ },{ok}
AAA069_AAA069_dba_kwh,1483120800008,0,0,119841.703125,{ },{ok}
AAA069_AAA069_dba_kwh,1483122600002,0,0,119845.703125,{ },{ok}
AAA069_AAA069_dba_kwh,1483124400010,0,0,119851.203125,{ },{ok}
AAA069_AAA069_dba_kwh,1483126200002,0,0,119855.1015625,{ },{ok}
AAA069_AAA069_dba_kwh,1483128000009,0,0,119860.5,{ },{ok}
AAA069_AAA069_dba_kwh,1483129800010,0,0,119864.3984375,{ },{ok}
AAA069_AAA069_dba_kwh,1483131600008,0,0,119869.796875,{ },{ok}
AAA069_AAA069_dba_kwh,1483133400019,0,0,119873.703125,{ },{ok}
AAA069_AAA069_dba_kwh,1483135200012,0,0,119879.1015625,{ },{ok}
AAA069_AAA069_dba_kwh,1483137000008,0,0,119883.1015625,{ },{ok}
AAA069_AAA069_dba_kwh,1483138800019,0,0,119888.6015625,{ },{ok}
AAA069_AAA069_dba_kwh,1483140600006,0,0,119892.6015625,{ },{ok}
AAA069_AAA069_dba_kwh,1483142400014,0,0,119897.796875,{ },{ok}
AAA069_AAA069_dba_kwh,1483144200009,0,0,119901.8984375,{ },{ok}
AAA069_AAA069_dba_kwh,1483146000007,0,0,119906.3984375,{ },{ok}
AAA069_AAA069_dba_kwh,1483147800012,0,0,119911.203125,{ },{ok}
AAA069_AAA069_dba_kwh,1483149600440,0,0,119915.1015625,{ },{ok}
AAA069_AAA069_dba_kwh,1483151400019,0,0,119920.5,{ },{ok}
AAA069_AAA069_dba_kwh,1483153200014,0,0,119924.3984375,{ },{ok}
AAA069_AAA069_dba_kwh,1483155000005,0,0,119929.203125,{ },{ok}
AAA069_AAA069_dba_kwh,1483156800015,0,0,119933.3984375,{ },{ok}
AAA069_AAA069_dba_kwh,1483158600020,0,0,119937.5,{ },{ok}
AAA069_AAA069_dba_kwh,1483160400019,0,0,119942.703125,{ },{ok}
AAA069_AAA069_dba_kwh,1483162200004,0,0,119946.6015625,{ },{ok}
